2,"てっぱんは、料理の描写とか光の描写とか、"
2,"朝ドラしばりその2"
2,"阿修羅の如く"
2,"夜ドラから透明なゆりかご"
2,"大河からいだてん"
2,"喰う寝るふたり住むふたりhttps:/"
2,"はじまりの歌(201月)"
2,"お願いします。"
2,"夏だし、はじまりの歌再放送していただ"
2,"RT@harucha577218:"
2,"(知るべき近代史の全てで"
2,"知るべき戦前戦中戦後を生きた市井の"
2,"RT@ruchishogun:銀河テ"
2,"バリューの真実番組内のミニドラマ"
2,"そろそろ来てくれてもいい🦒"
2,"亀梨くんが演じられた鷹野さんに魅了されま"
2,"忍べ右左エ門(LIFEスペシャルドラ"
2,"明治開化新十郎探偵貼"
2,"�半分、青い。"
2,"○風の向こうへ駆け抜けろ"
2,"RT@Kazuna2:正義の天秤"
2,"正直不動産と"
2,"正直不動産�"
2,"一本道"
2,"BYジョニー宜野湾"
2,"誰にも文句はいわせなぁい"
2,"ランチのアッコちゃん"
2,"*半分青い"
2,"人生初の館を見に行きました‼️"
2,"スリル"
2,"続編を是非お願いします"
2,"✨蛍草"
2,"正直不動産🏡さいちんに会いたい"
2,"オリバーな犬、(Gosh)この"
2,"あめりか物語（山田太一脚本）"
2,"わげもん長崎通訳異聞"
2,"明治開花新十郎探偵帖"
2,"幕末を経済の観点から魅せてくれた新境地"
2,"息子がひらがなの練習でくしゃがらと書"
2,"まるっと100年稔さん"
2,"正直不動産�"
2,"チャレンジド"
2,"買い叩く"
2,"※正直不動産"
2,"風の向こうへ駆けぬけろ"
2,"カナカナ🏓"
1,"龍馬伝(大河)"
1,"篤姫(大河)"
1,"�ル～ル～ル～"
1,"🍑石橋蓮司さん、良かったっす。"
1,"🏝️カラー版しか知らないけれど･･･"
1,"ふるいにかけて"
1,"太陽の子てだのふあ"
1,"海猿：国分太一主演で民放版、映画よりはる"
1,"天下御免：山口崇、林隆三、津坂匡章(秋"
1,"夢千夜日記：吉永小百合はもとより、片桐夕"
1,"男は度胸（フランキー堺が雲霧仁左衛門"
1,"5日間奈良時代一周"
1,"er救急救命室"
1,"ロズウェル星の恋人たち"
1,"北京バイオリン"
1,"安寿子の靴"
1,"いつまでも再放送を待ち続ける‼️‼️"
1,"これに尽きます‼️"
1,"朗読屋～山口発地域ドラマ～"
1,"朗読屋（2017年）"
